tanggal,wilayah,tavg,rh_avg,rr,ff_avg,tavg_imputed,rh_avg_imputed,ff_avg_imputed,rr_imputed,dum_ramadan,dum_idulfitri,dum_natal_newyr,tahun,tavg_flag,rh_avg_flag,ff_avg_flag,imputasi_flag,tavg_final,rh_avg_final,ff_avg_final,kabupaten,kode_wilayah,level_harga,komoditas,harga,harga_imputed
2024-02-12,Kota Bandung,25.5,74.0,1.2,1,25.5,74.0,1,False,0,0,0,2024,False,False,False,False,25.5,74.0,1,Kota Bandung,32.73,Konsumen,Cabai Rawit Merah,57500.0,False
2024-02-13,Kota Bandung,25.5,74.0,0.0,1,25.5,74.0,1,True,0,0,0,2024,False,False,False,False,25.5,74.0,1,Kota Bandung,32.73,Konsumen,Cabai Rawit Merah,55000.0,False
2024-02-14,Kota Bandung,24.5,83.0,0.0,0,24.5,83.0,0,False,0,0,0,2024,False,False,False,False,24.5,83.0,0,Kota Bandung,32.73,Konsumen,Cabai Rawit Merah,50000.0,False
2024-02-15,Kota Bandung,23.6,86.0,2.8,0,23.6,86.0,0,False,0,0,0,2024,False,False,False,False,23.6,86.0,0,Kota Bandung,32.73,Konsumen,Cabai Rawit Merah,55000.0,False
2024-02-16,Kota Bandung,24.0,86.0,46.4,0,24.0,86.0,0,False,0,0,0,2024,False,False,False,False,24.0,86.0,0,Kota Bandung,32.73,Konsumen,Cabai Rawit Merah,55000.0,False
2024-02-17,Kota Bandung,23.9,87.0,7.3,0,23.9,87.0,0,False,0,0,0,2024,False,False,False,False,23.9,87.0,0,Kota Bandung,32.73,Konsumen,Cabai Rawit Merah,55000.0,False
2024-02-18,Kota Bandung,23.7,85.0,18.6,1,23.7,85.0,1,False,0,0,0,2024,False,False,False,False,23.7,85.0,1,Kota Bandung,32.73,Konsumen,Cabai Rawit Merah,60000.0,False
2024-02-19,Kota Bandung,24.5,84.0,26.3,0,24.5,84.0,0,False,0,0,0,2024,False,False,False,False,24.5,84.0,0,Kota Bandung,32.73,Konsumen,Cabai Rawit Merah,57500.0,False
2024-02-20,Kota Bandung,24.9,83.0,5.5,0,24.9,83.0,0,False,0,0,0,2024,False,False,False,False,24.9,83.0,0,Kota Bandung,32.73,Konsumen,Cabai Rawit Merah,62500.0,False
2024-02-21,Kota Bandung,24.5,81.0,10.9,1,24.5,81.0,1,False,0,0,0,2024,False,False,False,False,24.5,81.0,1,Kota Bandung,32.73,Konsumen,Cabai Rawit Merah,77500.0,False
2024-02-22,Kota Bandung,25.5,74.0,13.0,1,25.5,74.0,1,False,0,0,0,2024,False,False,False,False,25.5,74.0,1,Kota Bandung,32.73,Konsumen,Cabai Rawit Merah,77500.0,False
2024-02-23,Kota Bandung,25.6,75.0,6.5,1,25.6,75.0,1,False,0,0,0,2024,False,False,False,False,25.6,75.0,1,Kota Bandung,32.73,Konsumen,Cabai Rawit Merah,77500.0,False
2024-02-24,Kota Bandung,24.6,83.0,5.4,1,24.6,83.0,1,False,0,0,0,2024,False,False,False,False,24.6,83.0,1,Kota Bandung,32.73,Konsumen,Cabai Rawit Merah,82500.0,False
2024-02-25,Kota Bandung,23.8,85.0,29.0,0,23.8,85.0,0,False,0,0,0,2024,False,False,False,False,23.8,85.0,0,Kota Bandung,32.73,Konsumen,Cabai Rawit Merah,82500.0,False
2024-02-26,Kota Bandung,25.4,78.0,4.5,1,25.4,78.0,1,False,0,0,0,2024,False,False,False,False,25.4,78.0,1,Kota Bandung,32.73,Konsumen,Cabai Rawit Merah,85000.0,False
2024-02-27,Kota Bandung,24.9,82.0,0.2,0,24.9,82.0,0,False,0,0,0,2024,False,False,False,False,24.9,82.0,0,Kota Bandung,32.73,Konsumen,Cabai Rawit Merah,85000.0,False
2024-02-28,Kota Bandung,23.9,87.0,29.3,0,23.9,87.0,0,False,0,0,0,2024,False,False,False,False,23.9,87.0,0,Kota Bandung,32.73,Konsumen,Cabai Rawit Merah,80000.0,False
2024-02-29,Kota Bandung,24.7,83.0,8.2,1,24.7,83.0,1,False,0,0,0,2024,False,False,False,False,24.7,83.0,1,Kota Bandung,32.73,Konsumen,Cabai Rawit Merah,90000.0,False
2024-03-01,Kota Bandung,24.5,83.0,0.0,1,24.5,83.0,1,False,0,0,0,2024,False,False,False,False,24.5,83.0,1,Kota Bandung,32.73,Konsumen,Cabai Rawit Merah,90000.0,False
2024-03-02,Kota Bandung,24.3,83.0,27.8,1,24.3,83.0,1,False,0,0,0,2024,False,False,False,False,24.3,83.0,1,Kota Bandung,32.73,Konsumen,Cabai Rawit Merah,90000.0,False
2024-03-03,Kota Bandung,24.6,80.0,4.8,1,24.6,80.0,1,False,0,0,0,2024,False,False,False,False,24.6,80.0,1,Kota Bandung,32.73,Konsumen,Cabai Rawit Merah,90000.0,False
2024-03-04,Kota Bandung,24.7,81.0,0.2,0,24.7,81.0,0,False,0,0,0,2024,False,False,False,False,24.7,81.0,0,Kota Bandung,32.73,Konsumen,Cabai Rawit Merah,77500.0,False
2024-03-05,Kota Bandung,24.7,85.0,4.8,1,24.7,85.0,1,False,0,0,0,2024,False,False,False,False,24.7,85.0,1,Kota Bandung,32.73,Konsumen,Cabai Rawit Merah,75000.0,False
2024-03-06,Kota Bandung,24.5,88.0,11.1,0,24.5,88.0,0,False,0,0,0,2024,False,False,False,False,24.5,88.0,0,Kota Bandung,32.73,Konsumen,Cabai Rawit Merah,75000.0,False
2024-03-07,Kota Bandung,24.6,85.0,20.2,0,24.6,85.0,0,False,0,0,0,2024,False,False,False,False,24.6,85.0,0,Kota Bandung,32.73,Konsumen,Cabai Rawit Merah,75000.0,False
2024-03-08,Kota Bandung,25.1,76.0,1.3,2,25.1,76.0,2,False,1,0,0,2024,False,False,False,False,25.1,76.0,2,Kota Bandung,32.73,Konsumen,Cabai Rawit Merah,75000.0,False
2024-03-09,Kota Bandung,22.6,84.0,5.2,1,22.6,84.0,1,False,1,0,0,2024,False,False,False,False,22.6,84.0,1,Kota Bandung,32.73,Konsumen,Cabai Rawit Merah,75000.0,False
2024-03-10,Kota Bandung,24.5,80.0,2.9,0,24.5,80.0,0,False,1,0,0,2024,False,False,False,False,24.5,80.0,0,Kota Bandung,32.73,Konsumen,Cabai Rawit Merah,75000.0,False
2024-03-11,Kota Bandung,24.1,81.0,0.4,2,24.1,81.0,2,False,0,0,0,2024,False,False,False,False,24.1,81.0,2,Kota Bandung,32.73,Konsumen,Cabai Rawit Merah,77500.0,False
2024-03-12,Kota Bandung,24.4,74.0,9.0,2,24.4,74.0,2,False,0,0,0,2024,False,False,False,False,24.4,74.0,2,Kota Bandung,32.73,Konsumen,Cabai Rawit Merah,75000.0,False
2024-03-13,Kota Bandung,23.8,83.0,0.3,1,23.8,83.0,1,False,0,0,0,2024,False,False,False,False,23.8,83.0,1,Kota Bandung,32.73,Konsumen,Cabai Rawit Merah,82500.0,False
2024-03-14,Kota Bandung,22.3,88.0,4.9,1,22.3,88.0,1,False,0,0,0,2024,False,False,False,False,22.3,88.0,1,Kota Bandung,32.73,Konsumen,Cabai Rawit Merah,82500.0,False
2024-03-15,Kota Bandung,23.2,81.0,26.7,1,23.2,81.0,1,False,0,0,0,2024,False,False,False,False,23.2,81.0,1,Kota Bandung,32.73,Konsumen,Cabai Rawit Merah,82500.0,False
2024-03-16,Kota Bandung,23.7,80.0,11.1,1,23.7,80.0,1,False,0,0,0,2024,False,False,False,False,23.7,80.0,1,Kota Bandung,32.73,Konsumen,Cabai Rawit Merah,80000.0,False
2024-03-17,Kota Bandung,23.0,82.0,3.2,1,23.0,82.0,1,False,0,0,0,2024,False,False,False,False,23.0,82.0,1,Kota Bandung,32.73,Konsumen,Cabai Rawit Merah,77500.0,False
2024-03-18,Kota Bandung,24.9,71.0,4.2,2,24.9,71.0,2,False,0,0,0,2024,False,False,False,False,24.9,71.0,2,Kota Bandung,32.73,Konsumen,Cabai Rawit Merah,70000.0,False
2024-03-19,Kota Bandung,25.5,59.0,0.0,1,25.5,59.0,1,False,0,0,0,2024,False,False,False,False,25.5,59.0,1,Kota Bandung,32.73,Konsumen,Cabai Rawit Merah,70000.0,False
2024-03-20,Kota Bandung,25.7,57.0,0.0,1,25.7,57.0,1,False,0,0,0,2024,False,False,False,False,25.7,57.0,1,Kota Bandung,32.73,Konsumen,Cabai Rawit Merah,65000.0,False
2024-03-21,Kota Bandung,25.7,66.0,0.0,1,25.7,66.0,1,False,0,0,0,2024,False,False,False,False,25.7,66.0,1,Kota Bandung,32.73,Konsumen,Cabai Rawit Merah,60000.0,False
2024-03-22,Kota Bandung,24.9,78.0,0.0,0,24.9,78.0,0,False,0,0,0,2024,False,False,False,False,24.9,78.0,0,Kota Bandung,32.73,Konsumen,Cabai Rawit Merah,60000.0,False
2024-03-23,Kota Bandung,25.7,78.0,17.3,0,25.7,78.0,0,False,0,0,0,2024,False,False,False,False,25.7,78.0,0,Kota Bandung,32.73,Konsumen,Cabai Rawit Merah,60000.0,False
2024-03-24,Kota Bandung,26.0,76.0,1.0,0,26.0,76.0,0,False,0,0,0,2024,False,False,False,False,26.0,76.0,0,Kota Bandung,32.73,Konsumen,Cabai Rawit Merah,57500.0,False
2024-03-25,Kota Bandung,24.4,85.0,1.2,0,24.4,85.0,0,False,0,0,0,2024,False,False,False,False,24.4,85.0,0,Kota Bandung,32.73,Konsumen,Cabai Rawit Merah,65000.0,False
2024-03-26,Kota Bandung,24.9,82.0,32.1,0,24.9,82.0,0,False,0,0,0,2024,False,False,False,False,24.9,82.0,0,Kota Bandung,32.73,Konsumen,Cabai Rawit Merah,65000.0,False
2024-03-27,Kota Bandung,24.3,84.0,18.8,0,24.3,84.0,0,False,0,0,0,2024,False,False,False,False,24.3,84.0,0,Kota Bandung,32.73,Konsumen,Cabai Rawit Merah,65000.0,False
2024-03-28,Kota Bandung,23.6,84.0,4.3,0,23.6,84.0,0,False,0,0,0,2024,False,False,False,False,23.6,84.0,0,Kota Bandung,32.73,Konsumen,Cabai Rawit Merah,60000.0,False
2024-03-29,Kota Bandung,24.3,83.0,54.0,0,24.3,83.0,0,False,0,0,0,2024,False,False,False,False,24.3,83.0,0,Kota Bandung,32.73,Konsumen,Cabai Rawit Merah,57500.0,False
2024-03-30,Kota Bandung,25.9,76.0,8.2,0,25.9,76.0,0,False,0,0,0,2024,False,False,False,False,25.9,76.0,0,Kota Bandung,32.73,Konsumen,Cabai Rawit Merah,50000.0,False
2024-03-31,Kota Bandung,26.1,73.0,0.0,0,26.1,73.0,0,False,0,0,0,2024,False,False,False,False,26.1,73.0,0,Kota Bandung,32.73,Konsumen,Cabai Rawit Merah,55000.0,False
2024-04-01,Kota Bandung,24.8,81.0,0.4,0,24.8,81.0,0,False,0,0,0,2024,False,False,False,False,24.8,81.0,0,Kota Bandung,32.73,Konsumen,Cabai Rawit Merah,55000.0,False
2024-04-02,Kota Bandung,25.9,81.0,11.6,1,25.9,81.0,1,False,0,0,0,2024,False,False,False,False,25.9,81.0,1,Kota Bandung,32.73,Konsumen,Cabai Rawit Merah,55000.0,False
2024-04-03,Kota Bandung,25.4,81.0,5.6,0,25.4,81.0,0,False,0,1,0,2024,False,False,False,False,25.4,81.0,0,Kota Bandung,32.73,Konsumen,Cabai Rawit Merah,55000.0,False
2024-04-04,Kota Bandung,25.5,81.0,1.7,0,25.5,81.0,0,False,0,1,0,2024,False,False,False,False,25.5,81.0,0,Kota Bandung,32.73,Konsumen,Cabai Rawit Merah,55000.0,False
2024-04-05,Kota Bandung,27.0,72.0,3.0,1,27.0,72.0,1,False,0,1,0,2024,False,False,False,False,27.0,72.0,1,Kota Bandung,32.73,Konsumen,Cabai Rawit Merah,60000.0,False
2024-04-06,Kota Bandung,25.7,80.0,0.0,0,25.7,80.0,0,False,0,1,0,2024,False,False,False,False,25.7,80.0,0,Kota Bandung,32.73,Konsumen,Cabai Rawit Merah,60000.0,False
2024-04-07,Kota Bandung,26.3,73.0,9.0,1,26.3,73.0,1,False,0,1,0,2024,False,False,False,False,26.3,73.0,1,Kota Bandung,32.73,Konsumen,Cabai Rawit Merah,62500.0,False
2024-04-08,Kota Bandung,26.4,72.0,0.0,0,26.4,72.0,0,False,0,1,0,2024,False,False,False,False,26.4,72.0,0,Kota Bandung,32.73,Konsumen,Cabai Rawit Merah,65000.0,False
2024-04-09,Kota Bandung,24.3,83.0,3.8,0,24.3,83.0,0,False,0,1,0,2024,False,False,False,False,24.3,83.0,0,Kota Bandung,32.73,Konsumen,Cabai Rawit Merah,90000.0,False
2024-04-10,Kota Bandung,24.3,83.0,1.5,0,24.3,83.0,0,False,0,0,0,2024,False,False,False,False,24.3,83.0,0,Kota Bandung,32.73,Konsumen,Cabai Rawit Merah,76500.0,True
2024-04-11,Kota Bandung,24.9,83.0,11.0,0,24.9,83.0,0,False,0,0,0,2024,False,False,False,False,24.9,83.0,0,Kota Bandung,32.73,Konsumen,Cabai Rawit Merah,74000.0,True
2024-04-12,Kota Bandung,23.1,88.0,30.7,0,23.1,88.0,0,False,0,0,0,2024,False,False,False,False,23.1,88.0,0,Kota Bandung,32.73,Konsumen,Cabai Rawit Merah,80000.0,False
2024-04-13,Kota Bandung,26.1,75.0,20.8,0,26.1,75.0,0,False,0,0,0,2024,False,False,False,False,26.1,75.0,0,Kota Bandung,32.73,Konsumen,Cabai Rawit Merah,85000.0,False
2024-04-14,Kota Bandung,24.6,83.0,0.0,0,24.6,83.0,0,False,0,0,0,2024,False,False,False,False,24.6,83.0,0,Kota Bandung,32.73,Konsumen,Cabai Rawit Merah,50000.0,False
2024-04-15,Kota Bandung,25.5,81.0,43.2,0,25.5,81.0,0,False,0,0,0,2024,False,False,False,False,25.5,81.0,0,Kota Bandung,32.73,Konsumen,Cabai Rawit Merah,72500.0,False
2024-04-16,Kota Bandung,26.3,75.0,0.3,0,26.3,75.0,0,False,0,0,0,2024,False,False,False,False,26.3,75.0,0,Kota Bandung,32.73,Konsumen,Cabai Rawit Merah,60000.0,False
2024-04-17,Kota Bandung,26.5,72.0,2.1,1,26.5,72.0,1,False,0,0,0,2024,False,False,False,False,26.5,72.0,1,Kota Bandung,32.73,Konsumen,Cabai Rawit Merah,60000.0,False
2024-04-18,Kota Bandung,26.2,68.0,0.0,0,26.2,68.0,0,False,0,0,0,2024,False,False,False,False,26.2,68.0,0,Kota Bandung,32.73,Konsumen,Cabai Rawit Merah,60000.0,False
2024-04-19,Kota Bandung,24.4,79.0,0.0,0,24.4,79.0,0,False,0,0,0,2024,False,False,False,False,24.4,79.0,0,Kota Bandung,32.73,Konsumen,Cabai Rawit Merah,55000.0,False
2024-04-20,Kota Bandung,24.8,81.0,3.5,0,24.8,81.0,0,False,0,0,0,2024,False,False,False,False,24.8,81.0,0,Kota Bandung,32.73,Konsumen,Cabai Rawit Merah,55000.0,False
2024-04-21,Kota Bandung,24.2,84.0,1.1,0,24.2,84.0,0,False,0,0,0,2024,False,False,False,False,24.2,84.0,0,Kota Bandung,32.73,Konsumen,Cabai Rawit Merah,60000.0,False
2024-04-22,Kota Bandung,25.2,84.0,6.1,0,25.2,84.0,0,False,0,0,0,2024,False,False,False,False,25.2,84.0,0,Kota Bandung,32.73,Konsumen,Cabai Rawit Merah,50000.0,False
2024-04-23,Kota Bandung,24.7,84.0,15.4,0,24.7,84.0,0,False,0,0,0,2024,False,False,False,False,24.7,84.0,0,Kota Bandung,32.73,Konsumen,Cabai Rawit Merah,50000.0,False
2024-04-24,Kota Bandung,25.1,81.0,0.6,0,25.1,81.0,0,False,0,0,0,2024,False,False,False,False,25.1,81.0,0,Kota Bandung,32.73,Konsumen,Cabai Rawit Merah,40000.0,False
2024-04-25,Kota Bandung,24.8,85.0,1.9,0,24.8,85.0,0,False,0,0,0,2024,False,False,False,False,24.8,85.0,0,Kota Bandung,32.73,Konsumen,Cabai Rawit Merah,45000.0,False
2024-04-26,Kota Bandung,24.2,85.0,14.7,0,24.2,85.0,0,False,0,0,0,2024,False,False,False,False,24.2,85.0,0,Kota Bandung,32.73,Konsumen,Cabai Rawit Merah,45000.0,False
2024-04-27,Kota Bandung,24.4,84.0,19.0,0,24.4,84.0,0,False,0,0,0,2024,False,False,False,False,24.4,84.0,0,Kota Bandung,32.73,Konsumen,Cabai Rawit Merah,45000.0,False
2024-04-28,Kota Bandung,25.6,78.0,6.4,0,25.6,78.0,0,False,0,0,0,2024,False,False,False,False,25.6,78.0,0,Kota Bandung,32.73,Konsumen,Cabai Rawit Merah,50000.0,False
2024-04-29,Kota Bandung,26.7,75.0,0.0,1,26.7,75.0,1,False,0,0,0,2024,False,False,False,False,26.7,75.0,1,Kota Bandung,32.73,Konsumen,Cabai Rawit Merah,60000.0,False
2024-04-30,Kota Bandung,25.9,80.0,0.0,0,25.9,80.0,0,False,0,0,0,2024,False,False,False,False,25.9,80.0,0,Kota Bandung,32.73,Konsumen,Cabai Rawit Merah,55000.0,False
2024-05-01,Kota Bandung,26.1,81.0,0.0,0,26.1,81.0,0,False,0,0,0,2024,False,False,False,False,26.1,81.0,0,Kota Bandung,32.73,Konsumen,Cabai Rawit Merah,50000.0,False
2024-05-02,Kota Bandung,26.1,73.0,5.0,0,26.1,73.0,0,False,0,0,0,2024,False,False,False,False,26.1,73.0,0,Kota Bandung,32.73,Konsumen,Cabai Rawit Merah,55000.0,False
2024-05-03,Kota Bandung,26.2,73.0,0.0,0,26.2,73.0,0,False,0,0,0,2024,False,False,False,False,26.2,73.0,0,Kota Bandung,32.73,Konsumen,Cabai Rawit Merah,55000.0,False
2024-05-04,Kota Bandung,25.1,76.0,0.0,1,25.1,76.0,1,False,0,0,0,2024,False,False,False,False,25.1,76.0,1,Kota Bandung,32.73,Konsumen,Cabai Rawit Merah,55000.0,False
2024-05-05,Kota Bandung,25.5,72.0,1.7,0,25.5,72.0,0,False,0,0,0,2024,False,False,False,False,25.5,72.0,0,Kota Bandung,32.73,Konsumen,Cabai Rawit Merah,50000.0,False
2024-05-06,Kota Bandung,25.7,68.0,0.0,1,25.7,68.0,1,False,0,0,0,2024,False,False,False,False,25.7,68.0,1,Kota Bandung,32.73,Konsumen,Cabai Rawit Merah,42500.0,False
2024-05-07,Kota Bandung,26.2,66.0,0.0,0,26.2,66.0,0,False,0,0,0,2024,False,False,False,False,26.2,66.0,0,Kota Bandung,32.73,Konsumen,Cabai Rawit Merah,42500.0,False
2024-05-08,Kota Bandung,25.7,73.0,0.0,0,25.7,73.0,0,False,0,0,0,2024,False,False,False,False,25.7,73.0,0,Kota Bandung,32.73,Konsumen,Cabai Rawit Merah,45000.0,False
2024-05-09,Kota Bandung,25.3,77.0,9.6,0,25.3,77.0,0,False,0,0,0,2024,False,False,False,False,25.3,77.0,0,Kota Bandung,32.73,Konsumen,Cabai Rawit Merah,45000.0,False
2024-05-10,Kota Bandung,25.8,74.0,0.2,0,25.8,74.0,0,False,0,0,0,2024,False,False,False,False,25.8,74.0,0,Kota Bandung,32.73,Konsumen,Cabai Rawit Merah,40000.0,False
2024-05-11,Kota Bandung,24.8,76.0,0.0,0,24.8,76.0,0,False,0,0,0,2024,False,False,False,False,24.8,76.0,0,Kota Bandung,32.73,Konsumen,Cabai Rawit Merah,42500.0,False
2024-05-12,Kota Bandung,26.2,73.0,0.0,1,26.2,73.0,1,False,0,0,0,2024,False,False,False,False,26.2,73.0,1,Kota Bandung,32.73,Konsumen,Cabai Rawit Merah,45000.0,False
2024-05-13,Kota Bandung,25.6,77.0,0.0,0,25.6,77.0,0,False,0,0,0,2024,False,False,False,False,25.6,77.0,0,Kota Bandung,32.73,Konsumen,Cabai Rawit Merah,37500.0,False
2024-05-14,Kota Bandung,24.9,73.0,0.0,0,24.9,73.0,0,False,0,0,0,2024,False,False,False,False,24.9,73.0,0,Kota Bandung,32.73,Konsumen,Cabai Rawit Merah,37500.0,False
2024-05-15,Kota Bandung,25.9,74.0,0.0,0,25.9,74.0,0,False,0,0,0,2024,False,False,False,False,25.9,74.0,0,Kota Bandung,32.73,Konsumen,Cabai Rawit Merah,35000.0,False
2024-05-16,Kota Bandung,26.3,70.0,0.0,0,26.3,70.0,0,False,0,0,0,2024,False,False,False,False,26.3,70.0,0,Kota Bandung,32.73,Konsumen,Cabai Rawit Merah,35000.0,False
2024-05-17,Kota Bandung,24.7,76.0,0.0,0,24.7,76.0,0,False,0,0,0,2024,False,False,False,False,24.7,76.0,0,Kota Bandung,32.73,Konsumen,Cabai Rawit Merah,40000.0,False
2024-05-18,Kota Bandung,25.2,75.0,16.8,0,25.2,75.0,0,False,0,0,0,2024,False,False,False,False,25.2,75.0,0,Kota Bandung,32.73,Konsumen,Cabai Rawit Merah,35000.0,False
2024-05-19,Kota Bandung,25.0,66.0,0.0,1,25.0,66.0,1,False,0,0,0,2024,False,False,False,False,25.0,66.0,1,Kota Bandung,32.73,Konsumen,Cabai Rawit Merah,35000.0,False
2024-05-20,Kota Bandung,25.9,70.0,0.0,0,25.9,70.0,0,False,0,0,0,2024,False,False,False,False,25.9,70.0,0,Kota Bandung,32.73,Konsumen,Cabai Rawit Merah,35000.0,False
2024-05-21,Kota Bandung,26.2,74.0,0.0,1,26.2,74.0,1,False,0,0,0,2024,False,False,False,False,26.2,74.0,1,Kota Bandung,32.73,Konsumen,Cabai Rawit Merah,33500.0,False
2024-05-22,Kota Bandung,26.0,74.0,0.0,0,26.0,74.0,0,False,0,0,0,2024,False,False,False,False,26.0,74.0,0,Kota Bandung,32.73,Konsumen,Cabai Rawit Merah,33500.0,False
2024-05-23,Kota Bandung,25.8,78.0,0.0,0,25.8,78.0,0,False,0,0,0,2024,False,False,False,False,25.8,78.0,0,Kota Bandung,32.73,Konsumen,Cabai Rawit Merah,35000.0,False
2024-05-24,Kota Bandung,24.4,86.0,0.2,0,24.4,86.0,0,False,0,0,0,2024,False,False,False,False,24.4,86.0,0,Kota Bandung,32.73,Konsumen,Cabai Rawit Merah,33500.0,False
2024-05-25,Kota Bandung,24.0,86.0,34.7,0,24.0,86.0,0,False,0,0,0,2024,False,False,False,False,24.0,86.0,0,Kota Bandung,32.73,Konsumen,Cabai Rawit Merah,33500.0,False
2024-05-26,Kota Bandung,25.2,77.0,1.6,0,25.2,77.0,0,False,0,0,0,2024,False,False,False,False,25.2,77.0,0,Kota Bandung,32.73,Konsumen,Cabai Rawit Merah,32000.0,False
2024-05-27,Kota Bandung,26.3,74.0,0.0,0,26.3,74.0,0,False,0,0,0,2024,False,False,False,False,26.3,74.0,0,Kota Bandung,32.73,Konsumen,Cabai Rawit Merah,38166.66666666666,True
2024-05-28,Kota Bandung,26.2,72.0,0.0,0,26.2,72.0,0,False,0,0,0,2024,False,False,False,False,26.2,72.0,0,Kota Bandung,32.73,Konsumen,Cabai Rawit Merah,50000.0,False
2024-05-29,Kota Bandung,26.1,73.0,0.0,0,26.1,73.0,0,False,0,0,0,2024,False,False,False,False,26.1,73.0,0,Kota Bandung,32.73,Konsumen,Cabai Rawit Merah,40000.0,False
2024-05-30,Kota Bandung,26.5,69.0,0.0,1,26.5,69.0,1,False,0,0,0,2024,False,False,False,False,26.5,69.0,1,Kota Bandung,32.73,Konsumen,Cabai Rawit Merah,40000.0,False
2024-05-31,Kota Bandung,25.7,76.0,0.0,0,25.7,76.0,0,False,0,0,0,2024,False,False,False,False,25.7,76.0,0,Kota Bandung,32.73,Konsumen,Cabai Rawit Merah,47500.0,False
2024-06-01,Kota Bandung,24.4,83.0,31.0,0,24.4,83.0,0,False,0,0,0,2024,False,False,False,False,24.4,83.0,0,Kota Bandung,32.73,Konsumen,Cabai Rawit Merah,45000.0,False
2024-06-02,Kota Bandung,25.0,83.0,9.0,0,25.0,83.0,0,False,0,0,0,2024,False,False,False,False,25.0,83.0,0,Kota Bandung,32.73,Konsumen,Cabai Rawit Merah,40000.0,False
2024-06-03,Kota Bandung,23.9,83.0,11.3,0,23.9,83.0,0,False,0,0,0,2024,False,False,False,False,23.9,83.0,0,Kota Bandung,32.73,Konsumen,Cabai Rawit Merah,42500.0,False
2024-06-04,Kota Bandung,25.0,75.0,35.0,0,25.0,75.0,0,False,0,0,0,2024,False,False,False,False,25.0,75.0,0,Kota Bandung,32.73,Konsumen,Cabai Rawit Merah,42500.0,False
2024-06-05,Kota Bandung,25.1,71.0,0.0,1,25.1,71.0,1,False,0,0,0,2024,False,False,False,False,25.1,71.0,1,Kota Bandung,32.73,Konsumen,Cabai Rawit Merah,42500.0,False
2024-06-06,Kota Bandung,25.5,72.0,0.0,0,25.5,72.0,0,False,0,0,0,2024,False,False,False,False,25.5,72.0,0,Kota Bandung,32.73,Konsumen,Cabai Rawit Merah,40000.0,False
2024-06-07,Kota Bandung,24.7,76.0,0.0,0,24.7,76.0,0,False,0,0,0,2024,False,False,False,False,24.7,76.0,0,Kota Bandung,32.73,Konsumen,Cabai Rawit Merah,40000.0,False
2024-06-08,Kota Bandung,24.7,74.0,0.2,0,24.7,74.0,0,False,0,0,0,2024,False,False,False,False,24.7,74.0,0,Kota Bandung,32.73,Konsumen,Cabai Rawit Merah,41333.333333333336,True
2024-06-09,Kota Bandung,24.5,77.0,0.0,1,24.5,77.0,1,False,0,0,0,2024,False,False,False,False,24.5,77.0,1,Kota Bandung,32.73,Konsumen,Cabai Rawit Merah,42500.0,False
2024-06-10,Kota Bandung,24.9,78.0,0.0,0,24.9,78.0,0,False,0,0,0,2024,False,False,False,False,24.9,78.0,0,Kota Bandung,32.73,Konsumen,Cabai Rawit Merah,40000.0,False
2024-06-11,Kota Bandung,24.5,81.0,0.0,1,24.5,81.0,1,False,0,0,0,2024,False,False,False,False,24.5,81.0,1,Kota Bandung,32.73,Konsumen,Cabai Rawit Merah,43000.0,False
2024-06-12,Kota Bandung,24.5,79.0,5.4,0,24.5,79.0,0,False,0,0,0,2024,False,False,False,False,24.5,79.0,0,Kota Bandung,32.73,Konsumen,Cabai Rawit Merah,41500.0,False
2024-06-13,Kota Bandung,24.1,81.0,1.4,0,24.1,81.0,0,False,0,0,0,2024,False,False,False,False,24.1,81.0,0,Kota Bandung,32.73,Konsumen,Cabai Rawit Merah,44000.0,False
2024-06-14,Kota Bandung,25.6,75.0,0.0,1,25.6,75.0,1,False,0,0,0,2024,False,False,False,False,25.6,75.0,1,Kota Bandung,32.73,Konsumen,Cabai Rawit Merah,44000.0,False
2024-06-15,Kota Bandung,25.3,79.0,0.0,0,25.3,79.0,0,False,0,0,0,2024,False,False,False,False,25.3,79.0,0,Kota Bandung,32.73,Konsumen,Cabai Rawit Merah,41500.0,False
2024-06-16,Kota Bandung,25.4,78.0,1.5,1,25.4,78.0,1,False,0,0,0,2024,False,False,False,False,25.4,78.0,1,Kota Bandung,32.73,Konsumen,Cabai Rawit Merah,55000.0,False
2024-06-17,Kota Bandung,25.1,71.0,0.0,0,25.1,71.0,0,False,0,0,0,2024,False,False,False,False,25.1,71.0,0,Kota Bandung,32.73,Konsumen,Cabai Rawit Merah,47600.0,True
2024-06-18,Kota Bandung,24.6,79.0,0.0,0,24.6,79.0,0,False,0,0,0,2024,False,False,False,False,24.6,79.0,0,Kota Bandung,32.73,Konsumen,Cabai Rawit Merah,48300.0,True
2024-06-19,Kota Bandung,24.7,72.0,0.0,0,24.7,72.0,0,False,0,0,0,2024,False,False,False,False,24.7,72.0,0,Kota Bandung,32.73,Konsumen,Cabai Rawit Merah,52500.0,False
2024-06-20,Kota Bandung,24.6,68.0,0.0,1,24.6,68.0,1,False,0,0,0,2024,False,False,False,False,24.6,68.0,1,Kota Bandung,32.73,Konsumen,Cabai Rawit Merah,45000.0,False
2024-06-21,Kota Bandung,25.7,66.0,0.0,0,25.7,66.0,0,False,0,0,0,2024,False,False,False,False,25.7,66.0,0,Kota Bandung,32.73,Konsumen,Cabai Rawit Merah,47500.0,False
